鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
中山區,房地(土地+建物)+車位,臺北市中山區建國北路三段７１號二樓之２,8.57,都市：其他:第三之二種住宅區。,,,1101004,土地2建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,85.92,0,0,0,無,有,20500000,240917,坡道機械,8.3,1800000,含裝潢費；,RPROMLMKJIGGFCA07EA,42.48,6.6,0.0,,
大安區,房地(土地+建物),臺北市大安區信義路四段３８０號七樓之１,14.59,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1101008,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670420,160.83,0,0,0,無,有,38250000,237829,,0.0,0,,RPSNMLKKJIGGFFA07DA,125.99,5.1,0.0,,
大安區,房地(土地+建物)+車位,臺北市大安區建國南路一段３０８號四樓之１,5.51,都市：其他:第三之二種住宅區。,,,1101003,土地2建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070412,79.83,0,1,1,有,有,17300000,216711,塔式車位,35.97,0,陽台外推；,RPQNMLLLIIGGFFA96DA,24.22,3.82,0.0,有,122
大安區,房地(土地+建物),臺北市大安區信義路三段１３４巷５８號十二樓,21.13,都市：其他:第三種住宅區。,,,1100927,土地1建物1車位0,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750415,108.82000000000001,3,2,2,有,有,32360000,297372,,0.0,0,陽台外推；其他增建；,RPOOMLNJJIGGFFA96DA,75.83,10.82,0.0,,
士林區,房地(土地+建物),臺北市士林區基河路１２８號五樓之１３,7.55,都市：其他:第三種住宅區。,,,1101013,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850916,26.909999999999997,1,1,1,有,有,5600000,208101,,0.0,0,陽台外推；其他增建；,RPPPMLTKIIGGFEA67DA,15.92,2.37,0.0,有,126
松山區,房地(土地+建物),臺北市松山區八德路四段６３６號三樓之２,4.99,都市：其他:第三種商業區。,,,1101025,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021216,50.47,1,0,1,有,有,14450000,286309,,0.0,0,,RPRNMLMKJIGGFDA96DA,29.53,2.79,0.0,有,127
松山區,房地(土地+建物)+車位,臺北市松山區敦化南路一段３號十九樓,32.27,都市：其他:敦化南北路特定專用區(A區)(依都市計畫說明書圖規定辦理)(原屬第參之貳種住宅區)。,,,1101005,土地2建物1車位2,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1100203,463.92,0,0,0,無,無,235330000,559645,坡道平面,63.97,11500000,,RPPNMLTLIIGGFDA47DA,225.77,36.14,0.0,,
南港區,房地(土地+建物),臺北市南港區八德路四段８７１號十二樓之７,6.04,都市：其他:第一種商業區。,,,1101027,土地1建物1車位0,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841219,58.92,2,1,1,有,有,10500000,178208,,0.0,0,其他增建；,RPXPMLRLIIGGFDA28DA,35.02,3.4,0.0,,
信義區,房地(土地+建物)+車位,臺北市信義區和平東路三段１９９號九樓,16.72,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參之壹種住宅區)。,,,1101021,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010711,125.53,2,2,2,有,有,33000000,262885,塔式車位,9.57,0,,RPUQMLQLIIGGFDA97DA,63.2,13.22,0.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區金龍路２２２巷８號十二樓之１,41.09,都市：其他:第三種住宅區。,,,1101004,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821213,132.74,3,2,2,有,有,22380000,198057,坡道平面,30.85,2200000,,RPVOMLLKJIGGFCA27DA,103.53,12.94,0.0,,
內湖區,房地(土地+建物),臺北市內湖區成功路二段４５０號十一樓之３,8.39,都市：其他:第三之一種住宅區。,,,1101007,土地2建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090731,40.39,0,1,1,有,有,9460000,234216,,0.0,0,,RPOPMLLKJIGGFCA66DA,19.15,7.23,0.0,有,134
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街１５２號四樓,60.19,都市：其他:住宅區。,,,1101008,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991130,299.63,4,2,2,有,有,59280000,245511,坡道平面,78.54,5000000,,RPRPMLLKJIGGFCA96DA,129.24,21.9,0.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段１８０巷４２弄３８號四樓,60.64,都市：其他:第三種住宅區。,,,1101006,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040728,272.49,3,2,3,有,有,51800000,215740,坡道平面,42.12,2100000,本案買賣總價含裝潢，依現況交屋。,RPPQMLLKJIGGFCA86DA,138.1,19.7,0.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段２８０巷１５５弄１９９號五樓,31.97,都市：其他:第三種住宅區。,,,1080103,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100721,160.36,3,2,2,有,有,30950000,222838,坡道平面,32.24,2400000,於109.7.14有轉讓合約同意書，轉讓金額30950000元。,RPQPMLKKJIGGFCA76DA,71.21,13.43,0.0,,
中山區,房地(土地+建物),臺北市中山區民生東路一段７７號十樓之７,7.34,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1101016,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810422,58.86,2,1,1,有,有,8700000,147808,,0.0,0,陽台外推；其他增建；,RPQOMLOJJIGGFCA96DA,25.77,15.49,0.0,有,138
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路二段５０８號十樓,36.41,都市：其他:第二種住宅區。,,,1101001,土地3建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011123,224.8,3,2,2,有,有,38000000,169039,坡道平面,30.95,0,,RPOSMLKLIIGGFCA86DA,109.89,21.48,0.0,,
中山區,房地(土地+建物),臺北市中山區新生北路三段７４號十一樓之１,4.39,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區) 但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)。,,,1101006,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710227,48.1,1,1,1,有,有,8000000,166320,,0.0,0,,RPXNMLSKIIGGFCA97DA,36.15,5.34,0.0,,
